host,tic_id,elapsed_s,status,sector_used,shift_pixels,verdict,error_message
TIC_137157546,137157546,50.47876691818237,failed,,,,"Depth measured at the target's own pixel in this sector (-4444 ppm) doesn't match the known transit depth (1334 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_137500798,137500798,51.55340385437012,completed,40.0,0.992238097725197,"Photocenter shifted 0.99 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_138361973,138361973,46.43433976173401,failed,,,,"Depth measured at the target's own pixel in this sector (-381 ppm) doesn't match the known transit depth (592 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_138497780,138497780,48.226840019226074,failed,,,,"Depth measured at the target's own pixel in this sector (-445 ppm) doesn't match the known transit depth (5091 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_138968089,138968089,31.668851137161255,completed,14.0,2.048289500016446,"Photocenter shifted 2.05 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_137543637,137543637,62.76929688453674,completed,73.0,4.285390738314779,"Photocenter shifted 4.29 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_138017750,138017750,62.09482407569885,completed,18.0,1.2938960673822444,"Photocenter shifted 1.29 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_139118482,139118482,30.113170385360718,completed,49.0,1.4212456993721194,"Photocenter shifted 1.42 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_139285736,139285736,32.98431205749512,completed,2.0,1.0977772998603315,"Photocenter shifted 1.10 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_1400770435,1400770435,25.577439069747925,completed,14.0,0.8620530850500472,"Photocenter shifted 0.86 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_1405997635,1405997635,27.26563572883606,completed,93.0,0.9290696383700333,"Photocenter shifted 0.93 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_140830390,140830390,31.925679683685303,failed,,,,"Depth measured at the target's own pixel in this sector (-1682 ppm) doesn't match the known transit depth (2271 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_141227133,141227133,36.53613495826721,completed,35.0,0.5311954678296907,"Photocenter shifted 0.53 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_141616639,141616639,38.52740979194641,completed,47.0,0.657912154495311,"Photocenter shifted 0.66 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_141663464,141663464,42.46306610107422,completed,38.0,0.780436067609998,"Photocenter shifted 0.78 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_141776043,141776043,37.78247094154358,completed,34.0,1.4283888197782277,"Photocenter shifted 1.43 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_141412823,141412823,53.500051975250244,completed,61.0,0.5977778379283962,"Photocenter shifted 0.60 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_142087638,142087638,29.257277011871338,completed,7.0,0.27176589741702956,Photocenter consistent with target (0.27 px from catalog position),
TIC_141405814,141405814,61.39710283279419,completed,61.0,3.5304698565752988,"Photocenter shifted 3.53 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_141631253,141631253,56.81111812591553,completed,61.0,1.4114172870006438,"Photocenter shifted 1.41 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_142090065,142090065,30.926619052886963,completed,19.0,0.7747300333964575,"Photocenter shifted 0.77 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_142918609,142918609,30.7532799243927,completed,34.0,0.7669108687268059,"Photocenter shifted 0.77 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_142938659,142938659,44.041325092315674,completed,97.0,2.0696386394538107,"Photocenter shifted 2.07 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_143032776,143032776,46.64030694961548,completed,63.0,0.9973149069297488,"Photocenter shifted 1.00 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_143526444,143526444,44.419646978378296,completed,7.0,0.6011195576200588,"Photocenter shifted 0.60 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_144440290,144440290,41.51202416419983,completed,2.0,0.6993919224713921,"Photocenter shifted 0.70 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_143350972,143350972,54.66868019104004,completed,5.0,0.8469765836808877,"Photocenter shifted 0.85 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_144956678,144956678,48.54098200798035,failed,,,,"Depth measured at the target's own pixel in this sector (-169 ppm) doesn't match the known transit depth (581 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_144043410,144043410,49.927146911621094,completed,34.0,1.1253266128299795,"Photocenter shifted 1.13 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_1449756,1449756,47.840139865875244,completed,5.0,0.7128655231339048,"Photocenter shifted 0.71 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_145982812,145982812,26.95338010787964,failed,,,,"Depth measured at the target's own pixel in this sector (-584 ppm) doesn't match the known transit depth (509 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_145027461,145027461,35.43462300300598,completed,34.0,1.7266358387129015,"Photocenter shifted 1.73 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_146244533,146244533,27.162187099456787,completed,35.0,2.064336765609378,"Photocenter shifted 2.06 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_146208651,146208651,35.774205923080444,completed,62.0,0.518137287372692,"Photocenter shifted 0.52 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_146463781,146463781,28.588947772979736,completed,7.0,1.4393115467531572,"Photocenter shifted 1.44 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_146467675,146467675,26.210323810577393,completed,32.0,0.4618357573546602,Borderline: photocenter 0.46 px from target -- weak evidence of a nearby contaminant,
TIC_146261607,146261607,40.33986496925354,failed,,,,"Depth measured at the target's own pixel in this sector (-1845 ppm) doesn't match the known transit depth (1370 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_146836153,146836153,29.63935399055481,completed,61.0,0.6014581261133064,"Photocenter shifted 0.60 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_146434840,146434840,53.58021903038025,completed,5.0,0.9912477232628638,"Photocenter shifted 0.99 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_147340931,147340931,34.130626916885376,completed,36.0,2.902029732100137,"Photocenter shifted 2.90 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_146846569,146846569,35.23936057090759,failed,,,,"Depth measured at the target's own pixel in this sector (5652 ppm) doesn't match the known transit depth (166895 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
