host,label,status,r_star_used,m_star_used,period_v3,duration_v3,SDE_v3,depth_v3,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,ttv_std,ttv_amplitude,elapsed_s
HD_159868,1.0,Success,2.13,1.19,2.3381978410301865,0.0249433233493577,4.437698372671086,0.9998929799159132,5.3608721852493664e-08,4.596366805466295e-05,3.5064668184592307e-06,-0.083146431491813,2.046363078989089e-13,6.821210263296962e-13,7.717019208997954
HD_1605,1.0,Success,3.49,1.33,1.3151127686682311,0.0117531307239104,4.949706301076572,0.9998923612401523,8.481144847254732e-08,0.0001448778570251,4.16684401677303e-05,,3.3036629122615474e-13,1.1368683772161605e-12,42.35459850000916
HD_160691,1.0,Success,1.33,1.13,4.640182273931016,0.0333007458177011,3.980787472286026,0.9999393361893214,1.0392084447933528e-08,2.147774254054558e-05,-2.3817245398127795e-06,,4.35387440919084e-13,1.3642420526593924e-12,19.302931540994905
HD_161178,1.0,Success,10.95,1.06,9.083717038955331,0.0828752845700634,6.41290506411548,0.9993673796764216,7.83113944428377e-08,0.0001598322693354,-3.3621482655732393e-06,-0.1644834842239738,1.8564982859236946e-13,4.547473508864641e-13,68.30841270799283
HD_16175,1.0,Success,1.72,1.63,11.906890914071814,0.0458338511520337,4.087024932592094,0.9991016882647688,3.838012891324977e-07,,-5.283722176896433e-06,,,,19.11395441700006
HD_162020,1.0,Success,0.75,0.42,12.178866740795126,0.082320301479453,6.91951410694341,0.9994296510180062,2.3509423723080754e-07,0.0009628694317279,-1.832574147409005e-05,,,,33.006713500013575
HD_163607,1.0,Success,1.76,1.12,2.716665283925916,0.0233373324485656,3.599362313314967,0.999886123908759,8.90859614850059e-08,3.840513816042719e-05,-7.135161963489622e-07,,0.0,0.0,12.972477249975782
HD_16417,1.0,Success,1.639984,1.2,5.996833192234443,0.0358361445193896,4.230159139201016,0.9999022295156152,1.8580711819755945e-08,2.5827449593751306e-05,-7.788523515017688e-08,,1.1368683772161605e-13,2.273736754432321e-13,12.31762854102999
HD_164509,1.0,Success,1.11,1.12,1.7023744168006487,0.0195420872560477,4.700951596912225,0.9999373514412327,7.134440905864886e-08,6.734869089962757e-05,-5.274893166928862e-06,0.9313893793670948,0.0,0.0,17.854306958033703
HD_164595,1.0,Success,1.023606,0.99,5.246488766142609,0.0388033562833107,5.038357489754396,0.9998999876122068,5.5075644311712825e-08,1.8912264309615672e-05,8.556026019901353e-07,-0.6863149985759769,3.71299657184739e-13,9.094947017729282e-13,28.496433999971487
HD_164604,1.0,Success,0.78,0.77,6.989790103404048,0.1050917027443185,6.899012324306594,0.9995740309849608,7.857810970163326e-07,0.0002421473923979,1.864789225280994e-05,-0.4239547115210683,3.71299657184739e-13,9.094947017729282e-13,30.700565332954284
HD_164922,1.0,Success,0.946,0.926,11.604861145284984,0.0398102943302073,5.6777406510531305,0.999864308703354,4.2313444656546744e-08,5.0598857101233024e-05,-1.548445806909271e-06,-0.4429223590558441,2.1436995702562485e-13,4.547473508864641e-13,29.130030583008192
HD_165131,1.0,Success,1.06419,1.06,0.7590602942724142,0.003892286219935,3.8587045024532944,0.9999361226239172,1.2673031337465558e-07,0.0002375657667661,1.0950814097743231e-06,4.747059491531508,8.534798468586358e-13,2.7284841053187847e-12,18.449818167020567
HD_165155,1.0,Success,0.95,1.02,0.7081271576496061,0.0727697886123389,12.09863329672466,0.99978048130122,6.549948541680051e-07,0.0001451657551127,0.0002096687587767,,2.17693720459542e-13,6.821210263296962e-13,25.255309125001077
HD_1666,1.0,Success,1.93,1.5,4.543017520509621,0.0343112415162401,4.354074385091476,0.9998208084193152,1.3954029209647662e-07,7.101658500270467e-05,-6.161485404998501e-06,-0.8727975903969868,5.027421124328309e-13,1.3642420526593924e-12,9.720244250027465
HD_166724,1.0,Success,0.797485,0.81,0.6197643092243127,0.0327713735036661,9.417703422023154,0.9998611327222944,3.042079611190058e-07,0.0001018961841464,7.441757441040142e-05,0.0297929492992115,1.3076566333274076e-13,4.547473508864641e-13,23.510757875046693
HD_167042,1.0,Success,4.63,1.39,4.6793596122682235,0.0353720186526038,4.436564525741409,0.9997902538017296,5.016362652028682e-08,2.2019508848799407e-05,-4.943085471165176e-06,-0.1618000974016745,0.0,0.0,56.9307288749842
HD_16760,1.0,Success,0.835,0.93,11.616290381675038,0.0460075761675742,7.254572020821072,0.9969280276617232,4.299855698252366e-07,,2.565625193362564e-05,,,,30.915139834047295
HD_167677,1.0,Success,0.95271,0.96,0.7450620623111921,0.0105063088791761,6.113285337391939,0.9999297802078722,1.8540234286868793e-07,0.0001672216682369,5.9117709890976755e-05,-0.5158032757266696,2.1842546612119537e-13,4.547473508864641e-13,22.693736124958377
HD_167768,1.0,Success,9.7,1.08,0.7374522972735553,0.0545547980428818,7.447916284334327,0.9997602602792772,9.205857989395886e-08,9.973752654841064e-05,0.0002109807495561,1.4416766445424172,0.0,0.0,53.06322904099943
HD_168009,1.0,Success,1.209505,0.986073,10.15243677633638,0.057973760449774,4.3917436974113775,0.9998810632508568,3.1122116248243344e-08,4.685234228807289e-06,-2.471997331943143e-06,,,,22.90057383303065
HD_168443,1.0,Success,1.711479,0.98,1.3682773727269328,0.0201263622258459,4.678102997637376,0.9999580010829492,2.2276865444242e-08,3.233328465983989e-05,-1.7930637796759186e-06,,2.270585350624765e-13,4.547473508864641e-13,10.738387542020064
HD_168746,1.0,Success,1.09,1.07,12.489204106695029,0.0293828923526046,6.036081121490643,0.9998886532232198,5.6170057623054554e-08,6.295402812170781e-05,5.31603819275972e-06,,0.0,0.0,13.759775417041965
HD_168863,1.0,Success,0.777826,0.8,7.180212610853298,0.1165115550354943,5.954796684961861,0.9991261658805016,5.519196319829561e-07,0.0005957244469416,6.632924120775208e-05,-1.1588063026628674,3.71299657184739e-13,9.094947017729282e-13,23.988735250022728
HD_1690,1.0,Success,21.66,1.86,10.105228542353276,0.0960391860799872,8.043931994535173,0.9993086884452882,1.5195293266449581e-07,7.579177780409063e-05,4.275193047065251e-05,-1.9606731500198171,,,49.66626783297397
HD_16905,1.0,Success,0.77494,0.85,8.938787364900449,0.0458708078355021,8.491612292336743,0.9996457669465366,2.29369730964671e-07,4.941597692115466e-05,1.2303998562224194e-06,0.8362481500752518,0.0,0.0,44.003243208047934
HD_169142,1.0,Success,1.53702,1.85,1.1145398498120356,0.0848343206962051,5.7209830573316545,0.999635281509885,3.286028446456878e-07,0.0002190972071729,0.0003069316915799,1.0574282358527265,0.0,0.0,20.33475500001805
HD_169830,1.0,Success,1.935709,1.17,1.6641599577802568,0.0214485719988732,2.9472779962164695,0.9999652519038718,2.2358174630078183e-08,5.054931804707038e-05,9.838481923596376e-06,0.9082199612211996,1.1343391897068133e-13,2.273736754432321e-13,15.42842875001952
HD_17092,1.0,Success,13.58,6.73,10.074473661483822,0.5244335155310823,4.79004600863086,0.999142658307688,1.4155573619784082e-07,2.5377727360309415e-05,-1.7231486524105222e-05,0.1587251633905099,2.1436995702562485e-13,4.547473508864641e-13,69.840716583014
HD_171238,1.0,Success,1.01,0.92,5.141258638265969,0.0314054380837805,7.080383186449758,0.999713947533853,1.2217397502574626e-07,0.0004567164242482,-1.8210798151674368e-06,-2.8520938348202516,4.637531231849412e-13,1.3642420526593924e-12,22.853399999963585
HD_17156,1.0,Success,1.517,1.285,4.22305070973427,0.0361565446894452,5.273434856625016,0.9998040610164876,1.249300784860137e-07,7.61214900160351e-05,-3.090188019783113e-05,0.1308834596739994,1.8564982859236946e-13,4.547473508864641e-13,17.89088650001213
HD_173416,1.0,Success,13.5,2.0,1.313487566638717,0.012662238610459,4.870041929963129,0.9998362893292204,6.837790569655661e-08,0.0001992004645625,0.0001564138012027,,0.0,0.0,74.84878674999345
HD_174205,1.0,Success,26.6,1.8,7.270582896114463,0.1211979302486398,7.01851151366369,0.9998601864365414,2.0234443432805563e-08,1.6556241151661633e-05,-2.6807143418405843e-06,1.9698586013507544,1.885282921623116e-13,4.547473508864641e-13,65.66715070803184
HD_175167,1.0,Success,1.75,1.09,6.153278187413074,0.0778224641684531,3.8148439022279943,0.999887478591281,9.506520557493905e-08,3.766821618538594e-05,-1.7595927852553928e-06,0.2421043217303656,1.1138989715542168e-13,2.273736754432321e-13,10.180721832963172
HD_175541,1.0,Success,4.19,1.39,1.7202247921523424,0.0085805304203764,4.876456643137122,0.9998558449065816,8.73707330340594e-08,0.0001996860598038,4.2490638869185915e-05,,1.774935185039339e-13,4.547473508864641e-13,54.52033291698899
HD_175607,1.0,Success,0.7,0.71,5.960207850999052,0.0363026501114845,4.475810105597454,0.999802373035656,1.6564375163856125e-07,6.880683161715526e-05,7.026599664117228e-06,,1.1138989715542168e-13,2.273736754432321e-13,28.59471733303508
HD_17674,1.0,Success,1.18,0.98,1.3012461946307976,0.0090222747040732,5.507710739438515,0.9999248775733182,1.1327464126930914e-07,0.0001489931181624,4.334392517657548e-05,7.5704078998958515,3.645777645756378e-13,1.1368683772161605e-12,19.60412366699893
HD_176986,1.0,Success,0.782,0.789,1.403854173406441,0.0184505372642809,7.252900621846549,0.9999195808891224,7.533858766696656e-08,0.0001132927718732,-8.391678793628898e-06,0.0866073887820864,3.3847887951414437e-13,9.094947017729282e-13,20.01874324999517
HD_177565,1.0,Success,0.971489,1.0,10.747124537551729,0.0549305181787532,5.887508932446672,0.9997601181299404,5.8007111744987715e-08,6.801126786359912e-06,-1.3117654926952936e-05,-0.858412500089942,0.0,0.0,27.101616374973673
HD_177830,1.0,Success,2.62,1.47,3.6283399222846553,0.0387437347698658,3.7423318745609824,0.9998150025257058,7.99814764933189e-08,9.90513708710484e-05,-2.1202986483004335e-05,-0.6429652413127109,4.5118064992912947e-13,1.3642420526593924e-12,11.829627291997896
HD_178911_B,1.0,Success,1.08,1.24,2.998390129950304,0.0069170369312372,4.982263318918805,0.9985195592794228,1.379234214070766e-05,0.0026913580654994,-2.4961378417565072e-06,2.9912802302627295,1.1298288768556481e-13,2.273736754432321e-13,23.257959290989675
HD_179079,1.0,Success,1.63,1.14,1.4831067914391078,0.0043852322386485,3.934472803038734,0.9998754784255592,8.664696582628646e-08,0.0002383955653907,1.8639314189994316e-05,-2.4350319392466453,2.173167613534176e-13,4.547473508864641e-13,8.880446291994303
HD_179949,1.0,Success,1.266865,1.21,1.3317702738542858,0.0198798330499223,6.0318061541780486,0.9999543370631664,1.3599842833252989e-08,9.109504053067736e-05,-9.596118100141382e-07,-0.6709685762547993,2.728484105318785e-13,9.094947017729282e-13,11.189382959040811
HD_180053,1.0,Success,4.06,1.75,0.6213953857182598,0.0348211840381268,5.992995869729723,0.9999242416120642,8.531878186374317e-08,0.0001045259791486,5.2038544249177754e-05,,2.3132539237565653e-13,9.094947017729282e-13,41.381072791002225
HD_18015,1.0,Success,3.13,1.49,8.669809166173895,0.0625691322441805,3.917350998616461,0.9997919650438264,1.1353040713012573e-07,4.433615670817911e-05,-9.85884522908265e-08,,1.0718497851281241e-13,2.273736754432321e-13,10.873799666005652
HD_180314,1.0,Success,9.2,2.6,0.9205487088833532,0.0222164147157461,5.7710566504220795,0.9998244257971038,1.4901068990908785e-07,0.0001481508218368,7.328845405063511e-05,,1.5458437439498037e-13,4.547473508864641e-13,56.31425545801176
HD_180617,1.0,Success,0.481,0.484,6.146473054054256,0.0753299294612962,4.77323303029719,0.9998884994672662,6.392973413540747e-08,1.355004529170662e-05,1.3795583566622582e-05,2.130734943761756,2.2277979431084337e-13,4.547473508864641e-13,28.853250874963123
HD_180902,1.0,Success,4.16,1.41,8.83510314493603,0.0312755569661987,4.988115539968459,0.9996113738781308,9.146138584428416e-08,0.0002685168221642,-7.788083416615521e-06,,0.0,0.0,87.38929424999515
HD_181234,1.0,Success,1.059423,0.94,3.905014612291037,0.0144385169470429,4.057987759065684,0.9997284859424148,1.8020827159993154e-07,8.592984824179989e-05,-4.5630049245737325e-06,,2.250415760979165e-13,4.547473508864641e-13,18.05796312500024
HD_181342,1.0,Success,4.71,1.69,9.94560587257702,0.0609543862294285,5.355403144569842,0.9995742111689848,7.087438358258819e-08,0.0001565946928923,-1.4385958083451555e-05,-0.2324888312644288,0.0,0.0,82.76838012499502
HD_18143,1.0,Success,0.87,0.85,1.5872090763308222,0.0232190728718598,6.117982948306413,0.9998950692902828,9.220743857308613e-08,8.447207340406009e-05,9.972863347806891e-06,-2.338748825863938,1.545843743949804e-13,4.547473508864641e-13,23.137642375018913
HD_181433,1.0,Success,0.79,0.86,0.7185205486800256,0.0214599012584785,6.643074954450358,0.9999339332953596,9.02542723693458e-08,6.946332365713725e-05,3.062244473417408e-05,,7.580861664641888e-13,2.501110429875553e-12,18.507088624988683
HD_181720,1.0,Success,1.5,1.03,10.679339837404086,0.0375620330168046,5.978532485858239,0.999803944821405,8.666493879189396e-08,8.78048205144033e-07,4.579684670047435e-06,,1.0718497851281241e-13,2.273736754432321e-13,17.714178124966566
HD_183263,1.0,Success,1.23,1.06,1.3279959728966633,0.0227991926414025,4.670005520394932,0.9999276861827994,7.425665137983548e-08,6.582491105858837e-05,2.2315654129689833e-05,,2.2277979431084337e-13,4.547473508864641e-13,11.044063250010367
HD_183579,1.0,Success,0.96,0.996,8.743499377919887,0.1569879958057814,13.920994882045358,0.9996618391038862,1.701326750401507e-07,0.0001865626778364,9.250391191040208e-06,13.495853965002164,1.0718497851281241e-13,2.273736754432321e-13,23.034233334008604
HD_184010,1.0,Success,4.86,1.35,6.838767738758526,0.0673923919873362,5.412618613849293,0.9992140031638256,1.193449405956762e-06,0.000292506532827,6.904930893880667e-05,0.0479320083999116,9.845568954283849e-14,2.273736754432321e-13,104.8779785829829
HD_18438,1.0,Success,88.475,1.84,0.6628281862135936,0.0026632496978847,3.5948537530646028,0.9999719445458718,6.63492363186075e-08,0.0001545468537346,3.7682590480203615e-06,12.658200209165845,0.0,0.0,74.33120662497822
HD_185269,1.0,Success,2.0,1.3,2.0875138545703655,0.020122597887261,3.604521967832394,0.9999357613968518,4.132314555470841e-08,4.9352691964727655e-05,-5.420533863986776e-06,-0.1972193226358718,2.2504157609791653e-13,4.547473508864641e-13,16.2281712910044
HD_185283,1.0,Success,0.743303,0.8,1.1872960534378203,0.0224203547305721,6.5906653012903345,0.9998794756544545,1.743134837609762e-07,0.0001016864557819,4.487555841814483e-06,-0.830381213123971,1.7592309252419521e-13,4.547473508864641e-13,46.45738495799014
HD_18599,1.0,Success,0.767,0.863,4.133094195584819,0.0678607290819861,9.092743897103022,0.999124301363884,2.8568119675342474e-07,0.0003173926048748,-6.57231621696841e-05,-0.0169258626270839,1.1252078804895825e-13,2.273736754432321e-13,70.27001949999249
HD_187085,1.0,Success,1.27,1.189,2.465190024159443,0.0136350568993069,5.186181599012609,0.9998996053200652,5.846846249086054e-08,6.776629028234464e-05,5.293034098019511e-06,,0.0,0.0,40.145539749995805
HD_187123,1.0,Success,1.15043,1.04,1.7620442305320163,0.1015235020871213,9.438528859777948,0.9998840098011516,1.5261160808972556e-07,3.577935095832231e-05,7.412734552902922e-05,-0.0901053947483494,1.545843743949804e-13,4.547473508864641e-13,36.42979154200293
HD_18742,1.0,Success,5.13,1.36,1.6077969384003423,0.0188991243699718,4.166714910749492,0.9998105593955624,1.0598104787990162e-07,0.0002436009263005,3.805120948841001e-05,,0.0,0.0,69.3438876660075
HD_188015,1.0,Success,1.125296,1.09,1.621146910790055,0.0250606626955201,7.255788110168936,0.9998803930187709,1.2898630757065297e-07,8.822288733300838e-05,1.0129603299047218e-05,0.4256469230336423,3.8448175867156034e-13,1.3642420526593924e-12,27.325068999954965
HD_188641,1.0,Success,1.94492,1.07,6.604920272878841,0.0664473539721228,4.333985611689038,0.9998468731462016,9.183983488993717e-08,2.4384791151284007e-05,-4.906773030111111e-06,,3.770565843246231e-13,9.094947017729282e-13,26.364662332984153
HD_189567,1.0,Success,1.04,0.83,10.821668436254331,0.080363203010425,6.852981451186126,0.9998387362774134,3.6217120590528055e-08,4.2882834013102666e-05,1.0254367120432484e-05,,1.8564982859236946e-13,4.547473508864641e-13,38.95132258301601
HD_189733,1.0,Success,0.75,0.79,2.2190228623138424,0.0262171606157956,29.829883339248916,0.9981777923979558,3.782055635572346e-07,0.0011488716071464,-4.7794124364619606e-05,-0.4637269367426068,2.241934674164598e-13,4.547473508864641e-13,56.08156783401501
HD_190007,1.0,Success,0.79,0.77,6.7778482470016925,0.0393325848902239,8.001725025708135,0.9996812162302832,6.009009499128283e-08,4.182689900428249e-05,3.072310830942726e-05,1.263842804120358,7.190186943645084e-13,1.8189894035458565e-12,39.24203529098304
HD_190228,1.0,Success,2.58658,1.415,3.677722161366452,0.0400892470397535,3.8969916124749178,0.9998569090562212,1.0231362692978077e-07,7.01498989702523e-05,-1.7073193907535256e-06,0.6036552459226702,1.7187834283014456e-13,4.547473508864641e-13,19.48319800000172
HD_190360,1.0,Success,1.14,0.996,7.805311505411255,0.0486556121936322,4.709202310776274,0.9999006002870018,1.8204748061457666e-08,3.6761934800122464e-05,6.24881633959351e-06,-0.5214407317223074,3.71299657184739e-13,9.094947017729282e-13,38.03710970800603
HD_190647,1.0,Success,1.376,1.069,3.8527501917120377,0.0611692699643635,4.200999693899825,0.999882405853932,1.1392851906131881e-07,2.3756597432278973e-05,-2.3881148787818773e-05,,1.027169563377869e-13,2.273736754432321e-13,29.6911770409788
HD_190984,1.0,Success,1.53,0.91,3.3351872573927377,0.1145422124579136,4.376740184778604,0.9993081942652724,3.604414204311329e-06,0.0003962696392165,2.6185708212889125e-05,-0.8369443307460945,2.5421149729252077e-13,6.821210263296962e-13,34.08382891700603
HD_191806,1.0,Success,1.40223,1.07,3.9892439903993666,0.0414334221388972,4.870004122703228,0.9998745429722568,1.0810296630207685e-07,6.52233123898395e-05,-4.064247938417864e-06,-0.4961920292178539,2.17693720459542e-13,6.821210263296962e-13,28.601724791980818
HD_191939,1.0,Success,0.94,0.81,8.89555394556336,0.0673036530148449,8.974778782518174,0.9993328741762776,2.2983178485228333e-07,3.219472373067189e-05,4.202541105557955e-06,-0.3797724246736556,1.0718497851281241e-13,2.273736754432321e-13,30.53168249997543
HD_192263,1.0,Success,0.74,0.66,6.235542370517309,0.0186432992243979,4.64293315000436,0.9997959295382128,1.5149870192599942e-07,0.0003889767674161,8.907722185425015e-07,-2.6337104265348,3.215549355384372e-13,9.094947017729282e-13,33.445332666975446
